STATE/UT                  ,YEAR ,AGE_GROUP ,GENDER ,MURDER ,ROBBERY ,KIDNAPP ,FRAUD ,VIOLENCE
MAHARASHTRA               ,2008 ,Below 18  ,MALE   ,    82 ,   6413 ,     37 ,   32 ,     827
MAHARASHTRA               ,2008 ,Below 18  ,FEMALE ,     6 ,     25 ,      2 ,    6 ,      58
MAHARASHTRA               ,2008 ,18 to 60  ,MALE   ,  2468 , 117499 ,   2063 , 8534 ,   40008
MAHARASHTRA               ,2008 ,18 to 60  ,FEMALE ,   271 ,    859 ,    254 ,  678 ,    7664
MAHARASHTRA               ,2008 ,Above 60  ,MALE   ,    68 ,    761 ,     18 ,  285 ,    1510
MAHARASHTRA               ,2008 ,Above 60  ,FEMALE ,    14 ,     13 ,      6 ,   48 ,     513
MAHARASHTRA               ,2009 ,Below 18  ,MALE   ,    78 ,   6220 ,     36 ,   35 ,     772
MAHARASHTRA               ,2009 ,Below 18  ,FEMALE ,     5 ,     24 ,      2 ,    7 ,      54
MAHARASHTRA               ,2009 ,18 to 60  ,MALE   ,  2336 , 113970 ,   1920 , 9218 ,   37362
MAHARASHTRA               ,2009 ,18 to 60  ,FEMALE ,   256 ,    833 ,    236 ,  733 ,    7157
MAHARASHTRA               ,2009 ,Above 60  ,MALE   ,    65 ,    738 ,     17 ,  308 ,    1411
MAHARASHTRA               ,2009 ,Above 60  ,FEMALE ,    14 ,     12 ,      6 ,   52 ,     480
MAHARASHTRA               ,2010 ,Below 18  ,MALE   ,    82 ,   6448 ,     38 ,   37 ,     805
MAHARASHTRA               ,2010 ,Below 18  ,FEMALE ,     6 ,     25 ,      2 ,    7 ,      56
MAHARASHTRA               ,2010 ,18 to 60  ,MALE   ,  2459 , 118135 ,   2284 , 9817 ,   38920
MAHARASHTRA               ,2010 ,18 to 60  ,FEMALE ,   270 ,    863 ,    281 ,  780 ,    7456
MAHARASHTRA               ,2010 ,Above 60  ,MALE   ,    68 ,    765 ,     20 ,  328 ,    1469
MAHARASHTRA               ,2010 ,Above 60  ,FEMALE ,    14 ,     13 ,      7 ,   55 ,     500
MAHARASHTRA               ,2011 ,Below 18  ,MALE   ,    84 ,   6549 ,     44 ,   38 ,     805
MAHARASHTRA               ,2011 ,Below 18  ,FEMALE ,     6 ,     26 ,      3 ,    7 ,      56
MAHARASHTRA               ,2011 ,18 to 60  ,MALE   ,  2515 , 119994 ,   2535 ,10094 ,   38961
MAHARASHTRA               ,2011 ,18 to 60  ,FEMALE ,   276 ,    877 ,    312 ,  802 ,    7464
MAHARASHTRA               ,2011 ,Above 60  ,MALE   ,    70 ,    777 ,     22 ,  337 ,    1471
MAHARASHTRA               ,2011 ,Above 60  ,FEMALE ,    15 ,     13 ,      7 ,   56 ,     500
MAHARASHTRA               ,2012 ,Below 18  ,MALE   ,    82 ,   6044 ,     45 ,   39 ,     795
MAHARASHTRA               ,2012 ,Below 18  ,FEMALE ,     6 ,     24 ,      3 ,    7 ,      56
MAHARASHTRA               ,2012 ,18 to 60  ,MALE   ,  2448 , 110739 ,   2363 ,10323 ,   38445
MAHARASHTRA               ,2012 ,18 to 60  ,FEMALE ,   269 ,    809 ,    291 ,  821 ,    7365
MAHARASHTRA               ,2012 ,Above 60  ,MALE   ,    68 ,    717 ,     21 ,  345 ,    1451
MAHARASHTRA               ,2012 ,Above 60  ,FEMALE ,    14 ,     12 ,      3 ,   58 ,     493
MANIPUR                   ,2001 ,Below 18  ,FEMALE ,     1 ,      4 ,      3 ,    1 ,       1
MANIPUR                   ,2001 ,Below 18  ,MALE   ,     1 ,      1 ,      1 ,    1 ,       1
MANIPUR                   ,2001 ,18 to 60  ,FEMALE ,   197 ,    532 ,    139 ,   99 ,     313
MANIPUR                   ,2001 ,18 to 60  ,MALE   ,    14 ,     14 ,     18 ,   17 ,      39
MANIPUR                   ,2001 ,Above 60  ,FEMALE ,     5 ,      1 ,      1 ,    5 ,       6
MANIPUR                   ,2001 ,Above 60  ,MALE   ,     1 ,      1 ,      1 ,    1 ,       2
MANIPUR                   ,2002 ,Below 18  ,MALE   ,     1 ,      4 ,      1 ,    1 ,       1
MANIPUR                   ,2002 ,Below 18  ,MALE   ,     1 ,      1 ,      1 ,    1 ,       1
MANIPUR                   ,2002 ,18 to 60  ,MALE   ,   155 ,    546 ,    279 ,   93 ,     772
MANIPUR                   ,2002 ,18 to 60  ,MALE   ,    11 ,     14 ,     36 ,   16 ,      95
MANIPUR                   ,2002 ,Above 60  ,MALE   ,     4 ,      1 ,      1 ,    5 ,      13
MANIPUR                   ,2002 ,Above 60  ,MALE   ,     1 ,      1 ,      1 ,    1 ,       5
MANIPUR                   ,2003 ,Below 18  ,MALE   ,     1 ,      4 ,      1 ,    1 ,       1
MANIPUR                   ,2003 ,Below 18  ,MALE   ,     1 ,      1 ,      1 ,    1 ,       1
MANIPUR                   ,2003 ,18 to 60  ,MALE   ,   144 ,    564 ,    213 ,   82 ,     694
MANIPUR                   ,2003 ,18 to 60  ,MALE   ,    10 ,     15 ,     28 ,   14 ,      86
MANIPUR                   ,2003 ,Above 60  ,MALE   ,     4 ,      1 ,      1 ,    4 ,      12
MANIPUR                   ,2003 ,Above 60  ,MALE   ,     1 ,      1 ,      1 ,    1 ,       4
MANIPUR                   ,2004 ,Below 18  ,MALE   ,     1 ,      4 ,      1 ,    1 ,       1
MANIPUR                   ,2004 ,Below 18  ,MALE   ,     1 ,      1 ,      1 ,    1 ,       1
MANIPUR                   ,2004 ,18 to 60  ,MALE   ,   149 ,    542 ,    227 ,  142 ,     608
MANIPUR                   ,2004 ,18 to 60  ,MALE   ,    10 ,     14 ,     30 ,   24 ,      75
MANIPUR                   ,2004 ,Above 60  ,MALE   ,     4 ,      1 ,      1 ,    7 ,      11
MANIPUR                   ,2004 ,Above 60  ,MALE   ,     1 ,      1 ,      1 ,    1 ,       4
MANIPUR                   ,2005 ,Below 18  ,MALE   ,     1 ,      4 ,      1 ,    1 ,       1
MANIPUR                   ,2005 ,Below 18  ,MALE   ,     1 ,      1 ,      1 ,    1 ,       1
MANIPUR                   ,2005 ,18 to 60  ,MALE   ,   239 ,    543 ,    188 ,  153 ,     577
MANIPUR                   ,2005 ,18 to 60  ,MALE   ,    16 ,     14 ,     25 ,   25 ,      71
MANIPUR                   ,2005 ,Above 60  ,MALE   ,     6 ,      1 ,      1 ,    7 ,      10
MANIPUR                   ,2005 ,Above 60  ,MALE   ,     1 ,      1 ,      1 ,    1 ,       4
MANIPUR                   ,2006 ,Below 18  ,MALE   ,     1 ,      4 ,      1 ,    1 ,       1
MANIPUR                   ,2006 ,Below 18  ,MALE   ,     1 ,      1 ,      1 ,    1 ,       1
MANIPUR                   ,2006 ,18 to 60  ,MALE   ,   192 ,    626 ,    231 ,  109 ,     622
MANIPUR                   ,2006 ,18 to 60  ,MALE   ,    13 ,     16 ,     30 ,   18 ,      77
MANIPUR                   ,2006 ,Above 60  ,MALE   ,     5 ,      1 ,      1 ,    5 ,      11
MANIPUR                   ,2006 ,Above 60  ,MALE   ,     1 ,      1 ,      1 ,    1 ,       4
MANIPUR                   ,2007 ,Below 18  ,MALE   ,     1 ,      7 ,      1 ,    1 ,       1
MANIPUR                   ,2007 ,Below 18  ,MALE   ,     1 ,      1 ,      1 ,    1 ,       1
MANIPUR                   ,2007 ,18 to 60  ,MALE   ,   223 ,    962 ,    267 ,   96 ,     781
MANIPUR                   ,2007 ,18 to 60  ,MALE   ,    15 ,     25 ,     34 ,   16 ,      96
MANIPUR                   ,2007 ,Above 60  ,MALE   ,     5 ,      1 ,      1 ,    5 ,      14
MANIPUR                   ,2007 ,Above 60  ,MALE   ,     1 ,      1 ,      1 ,    1 ,       5
MANIPUR                   ,2008 ,Below 18  ,MALE   ,     1 ,      6 ,      1 ,    1 ,       1
MANIPUR                   ,2008 ,Below 18  ,MALE   ,     1 ,      1 ,      1 ,    1 ,       1
MANIPUR                   ,2008 ,18 to 60  ,MALE   ,   176 ,    947 ,    313 ,  156 ,     610
MANIPUR                   ,2008 ,18 to 60  ,MALE   ,    12 ,     24 ,     40 ,   26 ,      75
MANIPUR                   ,2008 ,Above 60  ,MALE   ,     4 ,      1 ,      1 ,    7 ,      11
MANIPUR                   ,2008 ,Above 60  ,MALE   ,     1 ,      1 ,      1 ,    1 ,       4
MANIPUR                   ,2009 ,Below 18  ,MALE   ,     1 ,      6 ,      1 ,    1 ,       1
MANIPUR                   ,2009 ,Below 18  ,MALE   ,     1 ,      1 ,      1 ,    1 ,       1
MANIPUR                   ,2009 ,18 to 60  ,MALE   ,   123 ,    834 ,    282 ,   97 ,     476
MANIPUR                   ,2009 ,18 to 60  ,MALE   ,     9 ,     21 ,     37 ,   16 ,      59
MANIPUR                   ,2009 ,Above 60  ,MALE   ,     3 ,      1 ,      1 ,    5 ,       8
MANIPUR                   ,2009 ,Above 60  ,MALE   ,     1 ,      1 ,      1 ,    1 ,       3
MANIPUR                   ,2010 ,Below 18  ,MALE   ,     1 ,      6 ,      1 ,    1 ,       1
MANIPUR                   ,2010 ,Below 18  ,MALE   ,     1 ,      1 ,      1 ,    1 ,       1
MANIPUR                   ,2010 ,18 to 60  ,MALE   ,    86 ,    875 ,    353 ,   75 ,     510
MANIPUR                   ,2010 ,18 to 60  ,MALE   ,     6 ,     22 ,     46 ,   13 ,      63
MANIPUR                   ,2010 ,Above 60  ,MALE   ,     2 ,      1 ,      1 ,    4 ,       9
MANIPUR                   ,2010 ,Above 60  ,MALE   ,     1 ,      1 ,      1 ,    1 ,       3
MANIPUR                   ,2011 ,Below 18  ,MALE   ,     1 ,     10 ,      1 ,    1 ,       1
MANIPUR                   ,2011 ,Below 18  ,MALE   ,     1 ,      2 ,      1 ,    1 ,       1
MANIPUR                   ,2011 ,18 to 60  ,MALE   ,    76 ,   1453 ,    300 ,  149 ,     633
MANIPUR                   ,2011 ,18 to 60  ,MALE   ,     6 ,     37 ,     39 ,   25 ,      78
MANIPUR                   ,2011 ,Above 60  ,MALE   ,     2 ,      2 ,      1 ,    7 ,      11
MANIPUR                   ,2011 ,Above 60  ,MALE   ,     1 ,      2 ,      1 ,    1 ,       4
MANIPUR                   ,2012 ,Below 18  ,MALE   ,     1 ,     12 ,      1 ,    1 ,       1
MANIPUR                   ,2012 ,Below 18  ,MALE   ,     1 ,      2 ,      1 ,    1 ,       1
MANIPUR                   ,2012 ,18 to 60  ,MALE   ,    80 ,   1813 ,    396 ,  170 ,     624
MANIPUR                   ,2012 ,18 to 60  ,MALE   ,     6 ,     46 ,     51 ,   28 ,      77
MANIPUR                   ,2012 ,Above 60  ,MALE   ,     2 ,      2 ,      1 ,    8 ,      11
MANIPUR                   ,2012 ,Above 60  ,MALE   ,     1 ,      2 ,      1 ,    1 ,       4
MEGHALAYA                 ,2001 ,Below 18  ,FEMALE ,     4 ,     62 ,      1 ,    1 ,       3
MEGHALAYA                 ,2001 ,Below 18  ,MALE   ,     1 ,      1 ,      1 ,    1 ,       1
MEGHALAYA                 ,2001 ,18 to 60  ,FEMALE ,   156 ,    873 ,     64 ,   49 ,     134
MEGHALAYA                 ,2001 ,18 to 60  ,MALE   ,     4 ,      1 ,      3 ,    3 ,       4
MEGHALAYA                 ,2001 ,Above 60  ,FEMALE ,     4 ,      1 ,      1 ,    1 ,       1
MEGHALAYA                 ,2001 ,Above 60  ,MALE   ,     1 ,      1 ,      1 ,    1 ,       1
MEGHALAYA                 ,2002 ,Below 18  ,FEMALE ,     4 ,     73 ,      1 ,    1 ,       2
MEGHALAYA                 ,2002 ,Below 18  ,MALE   ,     1 ,      1 ,      1 ,    1 ,       1
MEGHALAYA                 ,2002 ,18 to 60  ,FEMALE ,   160 ,   1039 ,     60 ,   48 ,     116
MEGHALAYA                 ,2002 ,18 to 60  ,MALE   ,     4 ,      1 ,      2 ,    3 ,       4
MEGHALAYA                 ,2002 ,Above 60  ,FEMALE ,     4 ,      1 ,      1 ,    1 ,       1
MEGHALAYA                 ,2002 ,Above 60  ,MALE   ,     1 ,      1 ,      1 ,    1 ,       1
MEGHALAYA                 ,2003 ,Below 18  ,FEMALE ,     4 ,     73 ,      1 ,    1 ,       2
MEGHALAYA                 ,2003 ,Below 18  ,MALE   ,     1 ,      1 ,      1 ,    1 ,       1
MEGHALAYA                 ,2003 ,18 to 60  ,FEMALE ,   181 ,   1024 ,     57 ,   48 ,     123
MEGHALAYA                 ,2003 ,18 to 60  ,MALE   ,     4 ,      1 ,      2 ,    3 ,       4
MEGHALAYA                 ,2003 ,Above 60  ,FEMALE ,     4 ,      1 ,      1 ,    1 ,       1
MEGHALAYA                 ,2003 ,Above 60  ,MALE   ,     1 ,      1 ,      1 ,    1 ,       1
MEGHALAYA                 ,2004 ,Below 18  ,FEMALE ,     3 ,     76 ,      1 ,    1 ,       3
MEGHALAYA                 ,2004 ,Below 18  ,MALE   ,     1 ,      1 ,      1 ,    1 ,       1
MEGHALAYA                 ,2004 ,18 to 60  ,FEMALE ,   123 ,   1075 ,     69 ,   68 ,     158
MEGHALAYA                 ,2004 ,18 to 60  ,MALE   ,     3 ,      1 ,      3 ,    4 ,       5
MEGHALAYA                 ,2004 ,Above 60  ,FEMALE ,     3 ,      1 ,      1 ,    1 ,       1
MEGHALAYA                 ,2004 ,Above 60  ,MALE   ,     1 ,      1 ,      1 ,    1 ,       1
MEGHALAYA                 ,2005 ,Below 18  ,FEMALE ,     3 ,     84 ,      1 ,    1 ,       4
MEGHALAYA                 ,2005 ,Below 18  ,MALE   ,     1 ,      1 ,      1 ,    1 ,       1
MEGHALAYA                 ,2005 ,18 to 60  ,FEMALE ,   128 ,   1193 ,     65 ,   57 ,     215
MEGHALAYA                 ,2005 ,18 to 60  ,MALE   ,     3 ,      1 ,      3 ,    3 ,       6
MEGHALAYA                 ,2005 ,Above 60  ,FEMALE ,     3 ,      1 ,      1 ,    1 ,       1
MEGHALAYA                 ,2005 ,Above 60  ,MALE   ,     1 ,      1 ,      1 ,    1 ,       1
MEGHALAYA                 ,2006 ,Below 18  ,FEMALE ,     4 ,     79 ,      1 ,    1 ,       4
MEGHALAYA                 ,2006 ,Below 18  ,MALE   ,     1 ,      1 ,      1 ,    1 ,       1
MEGHALAYA                 ,2006 ,18 to 60  ,FEMALE ,   155 ,   1124 ,     79 ,  101 ,     207
MEGHALAYA                 ,2006 ,18 to 60  ,MALE   ,     4 ,      1 ,      3 ,    5 ,       6
MEGHALAYA                 ,2006 ,Above 60  ,FEMALE ,     4 ,      1 ,      1 ,    1 ,       1
MEGHALAYA                 ,2006 ,Above 60  ,MALE   ,     1 ,      1 ,      1 ,    1 ,       1
MEGHALAYA                 ,2007 ,Below 18  ,FEMALE ,     3 ,     87 ,      1 ,    2 ,       4
MEGHALAYA                 ,2007 ,Below 18  ,MALE   ,     1 ,      1 ,      1 ,    1 ,       1
MEGHALAYA                 ,2007 ,18 to 60  ,FEMALE ,   115 ,   1228 ,     71 ,  183 ,     212
MEGHALAYA                 ,2007 ,18 to 60  ,MALE   ,     3 ,      1 ,      3 ,    9 ,       6
MEGHALAYA                 ,2007 ,Above 60  ,FEMALE ,     3 ,      1 ,      1 ,    1 ,       1
MEGHALAYA                 ,2007 ,Above 60  ,MALE   ,     1 ,      1 ,      1 ,    1 ,       1
MEGHALAYA                 ,2008 ,Below 18  ,FEMALE ,     3 ,    108 ,      1 ,    2 ,       5
MEGHALAYA                 ,2008 ,Below 18  ,MALE   ,     1 ,      2 ,      1 ,    1 ,       1
MEGHALAYA                 ,2008 ,18 to 60  ,FEMALE ,   124 ,   1527 ,     78 ,  138 ,     286
MEGHALAYA                 ,2008 ,18 to 60  ,MALE   ,     3 ,      2 ,      3 ,    7 ,       8
MEGHALAYA                 ,2008 ,Above 60  ,FEMALE ,     3 ,      2 ,      1 ,    1 ,       1
MEGHALAYA                 ,2008 ,Above 60  ,MALE   ,     1 ,      2 ,      1 ,    1 ,       1
MEGHALAYA                 ,2009 ,Below 18  ,FEMALE ,     3 ,     90 ,      1 ,    2 ,       5
MEGHALAYA                 ,2009 ,Below 18  ,MALE   ,     1 ,      1 ,      1 ,    1 ,       1
MEGHALAYA                 ,2009 ,18 to 60  ,FEMALE ,   132 ,   1279 ,     79 ,  140 ,     308
MEGHALAYA                 ,2009 ,18 to 60  ,MALE   ,     3 ,      1 ,      3 ,    7 ,       9
MEGHALAYA                 ,2009 ,Above 60  ,FEMALE ,     3 ,      1 ,      1 ,    1 ,       1
MEGHALAYA                 ,2009 ,Above 60  ,MALE   ,     1 ,      1 ,      1 ,    1 ,       1
MEGHALAYA                 ,2010 ,Below 18  ,FEMALE ,     3 ,    106 ,      1 ,    2 ,       4
MEGHALAYA                 ,2010 ,Below 18  ,MALE   ,     1 ,      2 ,      2 ,    1 ,       1
MEGHALAYA                 ,2010 ,18 to 60  ,FEMALE ,   134 ,   1498 ,    104 ,  132 ,     224
MEGHALAYA                 ,2010 ,18 to 60  ,MALE   ,     3 ,      2 ,      4 ,    7 ,       7
MEGHALAYA                 ,2010 ,Above 60  ,FEMALE ,     3 ,      2 ,      1 ,    1 ,       1
MEGHALAYA                 ,2010 ,Above 60  ,MALE   ,     1 ,      2 ,      1 ,    1 ,       1
MEGHALAYA                 ,2011 ,Below 18  ,FEMALE ,     4 ,    109 ,      1 ,    3 ,       5
MEGHALAYA                 ,2011 ,Below 18  ,MALE   ,     1 ,      2 ,      2 ,    1 ,       1
MEGHALAYA                 ,2011 ,18 to 60  ,FEMALE ,   163 ,   1541 ,    119 ,  219 ,     288
MEGHALAYA                 ,2011 ,18 to 60  ,MALE   ,     4 ,      2 ,      4 ,   11 ,       8
MEGHALAYA                 ,2011 ,Above 60  ,FEMALE ,     4 ,      2 ,      1 ,    1 ,       1
MEGHALAYA                 ,2011 ,Above 60  ,MALE   ,     1 ,      2 ,      1 ,    1 ,       1
MEGHALAYA                 ,2012 ,Below 18  ,FEMALE ,     3 ,     88 ,      1 ,    2 ,       4
MEGHALAYA                 ,2012 ,Below 18  ,MALE   ,     1 ,      1 ,      2 ,    1 ,       1
MEGHALAYA                 ,2012 ,18 to 60  ,FEMALE ,   137 ,   1242 ,    112 ,  156 ,     208
MEGHALAYA                 ,2012 ,18 to 60  ,MALE   ,     3 ,      1 ,      4 ,    8 ,       6
MEGHALAYA                 ,2012 ,Above 60  ,FEMALE ,     3 ,      1 ,      1 ,    1 ,       1
MEGHALAYA                 ,2012 ,Above 60  ,MALE   ,     1 ,      1 ,      1 ,    1 ,       1
MIZORAM                   ,2001 ,Below 18  ,MALE   ,     1 ,    200 ,      1 ,    1 ,       6
MIZORAM                   ,2001 ,Below 18  ,FEMALE ,     1 ,      8 ,      1 ,    1 ,       1
MIZORAM                   ,2001 ,18 to 60  ,MALE   ,    35 ,   1964 ,      3 ,   80 ,     154
MIZORAM                   ,2001 ,18 to 60  ,FEMALE ,     1 ,     15 ,      1 ,   27 ,       7
MIZORAM                   ,2001 ,Above 60  ,MALE   ,     2 ,     15 ,      1 ,    1 ,       1
MIZORAM                   ,2001 ,Above 60  ,FEMALE ,     1 ,      2 ,      1 ,    1 ,       1
MIZORAM                   ,2002 ,Below 18  ,FEMALE ,     1 ,    224 ,      1 ,    1 ,       6
MIZORAM                   ,2002 ,Below 18  ,MALE   ,     1 ,      8 ,      1 ,    1 ,       1
MIZORAM                   ,2002 ,18 to 60  ,FEMALE ,    33 ,   2193 ,      8 ,   96 ,     176
MIZORAM                   ,2002 ,18 to 60  ,MALE   ,     1 ,     16 ,      2 ,   32 ,       8
MIZORAM                   ,2002 ,Above 60  ,FEMALE ,     2 ,     16 ,      1 ,    1 ,       1
MIZORAM                   ,2002 ,Above 60  ,MALE   ,     1 ,      2 ,      1 ,    1 ,       1
MIZORAM                   ,2003 ,Below 18  ,FEMALE ,     1 ,    284 ,      1 ,    1 ,       8
MIZORAM                   ,2003 ,Below 18  ,MALE   ,     1 ,     11 ,      1 ,    1 ,       1
MIZORAM                   ,2003 ,18 to 60  ,FEMALE ,    48 ,   2785 ,      9 ,   69 ,     220
MIZORAM                   ,2003 ,18 to 60  ,MALE   ,     1 ,     21 ,      2 ,   23 ,      10
MIZORAM                   ,2003 ,Above 60  ,FEMALE ,     2 ,     21 ,      1 ,    1 ,       1
MIZORAM                   ,2003 ,Above 60  ,MALE   ,     1 ,      3 ,      1 ,    1 ,       1
MIZORAM                   ,2004 ,Below 18  ,FEMALE ,     1 ,    136 ,      1 ,    1 ,       5
MIZORAM                   ,2004 ,Below 18  ,MALE   ,     1 ,      5 ,      1 ,    1 ,       1
MIZORAM                   ,2004 ,18 to 60  ,FEMALE ,    36 ,   1327 ,     13 ,    1 ,     138
MIZORAM                   ,2004 ,18 to 60  ,MALE   ,     1 ,     10 ,      3 ,    1 ,       6
MIZORAM                   ,2004 ,Above 60  ,FEMALE ,     2 ,     10 ,      1 ,   42 ,       1
MIZORAM                   ,2004 ,Above 60  ,MALE   ,     1 ,      1 ,      1 ,   14 ,       1
MIZORAM                   ,2005 ,Below 18  ,FEMALE ,     1 ,    183 ,      1 ,    1 ,       6
MIZORAM                   ,2005 ,Below 18  ,MALE   ,     1 ,      7 ,      1 ,    1 ,       1
MIZORAM                   ,2005 ,18 to 60  ,FEMALE ,    28 ,   1791 ,     12 ,    1 ,     150
MIZORAM                   ,2005 ,18 to 60  ,MALE   ,     1 ,     14 ,      2 ,    1 ,       7
MIZORAM                   ,2005 ,Above 60  ,FEMALE ,     2 ,     14 ,      1 ,   56 ,       1
MIZORAM                   ,2005 ,Above 60  ,MALE   ,     1 ,      2 ,      1 ,   19 ,       1
MIZORAM                   ,2006 ,Below 18  ,FEMALE ,     1 ,    178 ,      1 ,    1 ,       4
MIZORAM                   ,2006 ,Below 18  ,MALE   ,     1 ,      7 ,      1 ,    1 ,       1
MIZORAM                   ,2006 ,18 to 60  ,FEMALE ,    31 ,   1746 ,      6 ,    1 ,     116
MIZORAM                   ,2006 ,18 to 60  ,MALE   ,     1 ,     13 ,      2 ,    1 ,       6
MIZORAM                   ,2006 ,Above 60  ,FEMALE ,     2 ,     13 ,      1 ,   89 ,       1
MIZORAM                   ,2006 ,Above 60  ,MALE   ,     1 ,      2 ,      1 ,   30 ,       1
MIZORAM                   ,2007 ,Below 18  ,FEMALE ,     1 ,    189 ,      1 ,    1 ,       5
MIZORAM                   ,2007 ,Below 18  ,MALE   ,     1 ,      7 ,      1 ,    1 ,       1
MIZORAM                   ,2007 ,18 to 60  ,FEMALE ,    46 ,   1856 ,      4 ,    1 ,     143
MIZORAM                   ,2007 ,18 to 60  ,MALE   ,     1 ,     14 ,      1 ,    1 ,       7
MIZORAM                   ,2007 ,Above 60  ,FEMALE ,     2 ,     14 ,      1 ,    1 ,       1
MIZORAM                   ,2007 ,Above 60  ,MALE   ,     1 ,      2 ,      1 ,    1 ,       1
MIZORAM                   ,2008 ,Below 18  ,FEMALE ,     1 ,    168 ,      1 ,   80 ,       7
MIZORAM                   ,2008 ,Below 18  ,MALE   ,     1 ,      6 ,      1 ,   27 ,       1
MIZORAM                   ,2008 ,18 to 60  ,FEMALE ,    40 ,   1645 ,      9 ,    1 ,     188
MIZORAM                   ,2008 ,18 to 60  ,MALE   ,     1 ,     12 ,      2 ,    1 ,       9
MIZORAM                   ,2008 ,Above 60  ,FEMALE ,     2 ,     12 ,      1 ,    1 ,       1
